-181.359, 64.982, 3.007,  6.517
-181.373, 64.882, 3.007,  6.550
-181.382, 64.781, 3.027,  6.583
-181.378, 64.680, 3.032,  6.616
-181.370, 64.579, 3.048,  6.649
-181.370, 64.477, 3.062,  6.682
-181.378, 64.374, 3.070,  6.715
-181.380, 64.272, 3.083,  6.748
-181.371, 64.169, 3.087,  6.781
-181.368, 64.066, 3.103,  6.814
-181.374, 63.962, 3.109,  6.847
-181.377, 63.858, 3.123,  6.880
-181.369, 63.754, 3.128,  6.913
-181.365, 63.649, 3.143,  6.946
-181.370, 63.544, 3.153,  6.979
-181.380, 63.439, 3.166,  7.012
-181.380, 63.333, 3.177,  7.045
-181.371, 63.227, 3.182,  7.078
-181.368, 63.120, 3.196,  7.111
-181.377, 63.014, 3.200,  7.144
-181.392, 62.907, 3.206,  7.177
-181.400, 62.800, 3.226,  7.210
-181.397, 62.692, 3.234,  7.243
-181.384, 62.584, 3.235,  7.276
-181.373, 62.476, 3.257,  7.309
-181.372, 62.367, 3.271,  7.342
-181.380, 62.257, 3.280,  7.375
-181.382, 62.148, 3.294,  7.408
-181.373, 62.038, 3.300,  7.441
-181.368, 61.927, 3.317,  7.474
-181.376, 61.816, 3.323,  7.507
-181.392, 61.706, 3.326,  7.540
-181.401, 61.594, 3.347,  7.573
-181.399, 61.482, 3.357,  7.606
-181.391, 61.370, 3.372,  7.639
-181.381, 61.257, 3.386,  7.672
-181.369, 61.144, 3.400,  7.705
-181.366, 61.030, 3.413,  7.738
-181.374, 60.917, 3.415,  7.771
-181.390, 60.803, 3.422,  7.804
-181.397, 60.688, 3.441,  7.837
-181.393, 60.573, 3.448,  7.870
-181.379, 60.458, 3.448,  7.903
-181.368, 60.343, 3.470,  7.936
-181.371, 60.227, 3.478,  7.969
-181.381, 60.111, 3.490,  8.002
-181.395, 59.994, 3.505,  8.035
-181.399, 59.877, 3.522,  8.068
-181.392, 59.759, 3.526,  8.101
-181.376, 59.641, 3.534,  8.134
-181.367, 59.523, 3.555,  8.167
-181.370, 59.404, 3.569,  8.200
-181.378, 59.285, 3.584,  8.233
-181.388, 59.165, 3.599,  8.266
-181.390, 59.045, 3.614,  8.299
-181.382, 58.924, 3.620,  8.332
-181.380, 58.803, 3.635,  8.365
-181.389, 58.682, 3.638,  8.398
-181.394, 58.560, 3.655,  8.431
-181.388, 58.438, 3.661,  8.464
-181.380, 58.316, 3.679,  8.497
-181.380, 58.193, 3.691,  8.530
-181.389, 58.069, 3.702,  8.563
-181.390, 57.946, 3.714,  8.596
-181.380, 57.822, 3.720,  8.629
-181.377, 57.697, 3.736,  8.662
-181.385, 57.573, 3.741,  8.695
-181.402, 57.448, 3.748,  8.728
-181.412, 57.322, 3.769,  8.761
-181.410, 57.196, 3.783,  8.794
-181.402, 57.070, 3.798,  8.827
-181.390, 56.943, 3.815,  8.860
-181.377, 56.815, 3.831,  8.893
-181.372, 56.687, 3.846,  8.926
-181.381, 56.559, 3.849,  8.959
-181.397, 56.430, 3.857,  8.992
-181.406, 56.301, 3.878,  9.025
-181.404, 56.172, 3.890,  9.058
-181.396, 56.042, 3.906,  9.091
-181.385, 55.911, 3.921,  9.124
-181.383, 55.780, 3.934,  9.157
-181.393, 55.649, 3.939,  9.190
-181.397, 55.517, 3.955,  9.223
-181.389, 55.385, 3.960,  9.256
-181.371, 55.253, 3.967,  9.289
-181.361, 55.120, 3.989,  9.322
-181.363, 54.987, 4.001,  9.355
-181.372, 54.853, 4.015,  9.388
-181.385, 54.719, 4.031,  9.421
-181.400, 54.584, 4.047,  9.454
-181.406, 54.449, 4.064,  9.487
-181.399, 54.313, 4.068,  9.520
-181.383, 54.177, 4.074,  9.553
-181.373, 54.041, 4.096,  9.586
-181.375, 53.904, 4.109,  9.619
-181.384, 53.767, 4.124,  9.652
-181.398, 53.629, 4.140,  9.685
-181.402, 53.491, 4.156,  9.718
-181.393, 53.352, 4.161,  9.751
-181.377, 53.213, 4.172,  9.784
-181.367, 53.073, 4.193,  9.817
-181.370, 52.933, 4.206,  9.850
-181.379, 52.793, 4.223,  9.883
-181.391, 52.651, 4.240,  9.916
-181.406, 52.510, 4.256,  9.949
-181.411, 52.367, 4.271,  9.982
-181.403, 52.225, 4.274, 10.015
-181.386, 52.082, 4.282, 10.048
-181.377, 51.939, 4.304, 10.081
-181.380, 51.795, 4.317, 10.114
-181.389, 51.651, 4.332, 10.147
-181.402, 51.506, 4.349, 10.180
-181.406, 51.361, 4.364, 10.213
-181.397, 51.215, 4.370, 10.246
-181.380, 51.069, 4.381, 10.279
-181.371, 50.923, 4.403, 10.312
-181.374, 50.776, 4.417, 10.345
-181.383, 50.628, 4.434, 10.378
-181.396, 50.480, 4.452, 10.411
-181.399, 50.331, 4.467, 10.444
-181.389, 50.182, 4.474, 10.477
-181.385, 50.032, 4.493, 10.510
-181.393, 49.882, 4.500, 10.543
-181.399, 49.731, 4.521, 10.576
-181.393, 49.580, 4.536, 10.609
-181.394, 49.429, 4.554, 10.642
-181.404, 49.277, 4.566, 10.675
-181.408, 49.124, 4.584, 10.708
-181.398, 48.971, 4.590, 10.741
-181.381, 48.818, 4.602, 10.774
-181.370, 48.664, 4.626, 10.807
-181.373, 48.509, 4.640, 10.840
-181.383, 48.354, 4.657, 10.873
-181.397, 48.198, 4.675, 10.906
-181.402, 48.042, 4.693, 10.939
-181.393, 47.885, 4.700, 10.972
-181.388, 47.728, 4.722, 11.005
-181.392, 47.570, 4.740, 11.038
-181.402, 47.412, 4.759, 11.071
-181.403, 47.253, 4.775, 11.104
-181.394, 47.093, 4.787, 11.137
-181.391, 46.933, 4.804, 11.170
-181.401, 46.773, 4.811, 11.203
-181.407, 46.612, 4.832, 11.236
-181.403, 46.451, 4.848, 11.269
-181.393, 46.289, 4.866, 11.302
-181.392, 46.126, 4.884, 11.335
-181.401, 45.963, 4.894, 11.368
-181.405, 45.799, 4.913, 11.401
-181.395, 45.635, 4.920, 11.434
-181.385, 45.471, 4.944, 11.467
-181.385, 45.306, 4.960, 11.500
-181.393, 45.140, 4.977, 11.533
-181.406, 44.973, 4.995, 11.566
-181.410, 44.806, 5.012, 11.599
-181.399, 44.639, 5.018, 11.632
-181.390, 44.471, 5.044, 11.665
-181.391, 44.303, 5.056, 11.698
-181.400, 44.134, 5.057, 11.731
-181.400, 43.966, 5.041, 11.764
-181.390, 43.799, 5.020, 11.797
-181.387, 43.632, 5.006, 11.830
-181.398, 43.466, 4.992, 11.863
-181.404, 43.298, 5.048, 11.896
-181.398, 43.128, 5.106, 11.929
-181.386, 42.956, 5.165, 11.962
-181.384, 42.782, 5.217, 11.995
-181.395, 42.607, 5.256, 12.028
-181.398, 42.431, 5.294, 12.061
-181.393, 42.253, 5.315, 12.094
-181.396, 42.076, 5.321, 12.127
-181.392, 41.899, 5.321, 12.160
-181.394, 41.721, 5.327, 12.193
-181.391, 41.544, 5.329, 12.226
-181.392, 41.366, 5.334, 12.259
-181.399, 41.188, 5.336, 12.292
-181.397, 41.011, 5.334, 12.325
-181.387, 40.833, 5.338, 12.358
-181.386, 40.655, 5.346, 12.391
-181.397, 40.477, 5.353, 12.424
-181.400, 40.298, 5.368, 12.457
-181.395, 40.118, 5.392, 12.490
-181.387, 39.938, 5.414, 12.523
-181.387, 39.757, 5.438, 12.556
-181.398, 39.574, 5.466, 12.589
-181.400, 39.391, 5.498, 12.622
-181.390, 39.207, 5.527, 12.655
-181.385, 39.022, 5.568, 12.688
-181.391, 38.835, 5.606, 12.721
-181.402, 38.647, 5.641, 12.754
-181.403, 38.458, 5.671, 12.787
-181.392, 38.268, 5.699, 12.820
-181.389, 38.077, 5.732, 12.853
-181.395, 37.886, 5.763, 12.886
-181.391, 37.693, 5.786, 12.919
-181.395, 37.499, 5.808, 12.952
-181.393, 37.305, 5.826, 12.985
-181.396, 37.111, 5.843, 13.018
-181.395, 36.916, 5.858, 13.051
-181.388, 36.720, 5.871, 13.084
-181.391, 36.524, 5.880, 13.117
-181.401, 36.328, 5.889, 13.150
-181.403, 36.132, 5.897, 13.183
-181.392, 35.935, 5.901, 13.216
-181.387, 35.738, 5.917, 13.249
-181.393, 35.541, 5.930, 13.282
-181.390, 35.343, 5.942, 13.315
-181.393, 35.144, 5.958, 13.348
-181.389, 34.945, 5.973, 13.381
-181.392, 34.746, 5.993, 13.414
-181.389, 34.546, 6.014, 13.447
-181.393, 34.344, 6.036, 13.480
-181.390, 34.143, 6.056, 13.513
-181.393, 33.940, 6.082, 13.546
-181.389, 33.737, 6.106, 13.579
-181.390, 33.532, 6.135, 13.612
-181.398, 33.327, 6.163, 13.645
-181.396, 33.121, 6.185, 13.678
-181.385, 32.914, 6.209, 13.711
-181.382, 32.706, 6.236, 13.744
-181.386, 32.498, 6.264, 13.777
-181.395, 32.288, 6.290, 13.810
-181.394, 32.078, 6.309, 13.843
-181.383, 31.867, 6.329, 13.876
-181.381, 31.656, 6.350, 13.909
-181.385, 31.444, 6.374, 13.942
-181.393, 31.231, 6.395, 13.975
-181.392, 31.017, 6.410, 14.008
-181.381, 30.803, 6.427, 14.041
-181.379, 30.588, 6.445, 14.074
-181.384, 30.373, 6.466, 14.107
-181.392, 30.157, 6.487, 14.140
-181.390, 29.940, 6.502, 14.173
-181.379, 29.723, 6.519, 14.206
-181.378, 29.506, 6.538, 14.239
-181.389, 29.287, 6.551, 14.272
-181.393, 29.068, 6.575, 14.305
-181.387, 28.849, 6.597, 14.338
-181.389, 28.628, 6.620, 14.371
-181.386, 28.407, 6.644, 14.404
-181.388, 28.185, 6.673, 14.437
-181.383, 27.961, 6.699, 14.470
-181.386, 27.737, 6.724, 14.503
-181.383, 27.513, 6.747, 14.536
-181.384, 27.287, 6.773, 14.569
-181.390, 27.061, 6.803, 14.602
-181.388, 26.833, 6.826, 14.635
-181.378, 26.605, 6.850, 14.668
-181.378, 26.376, 6.870, 14.701
-181.390, 26.147, 6.888, 14.734
-181.393, 25.917, 6.912, 14.767
-181.388, 25.686, 6.934, 14.800
-181.377, 25.454, 6.957, 14.833
-181.376, 25.222, 6.975, 14.866
-181.387, 24.989, 6.991, 14.899
-181.391, 24.755, 7.014, 14.932
-181.385, 24.521, 7.037, 14.965
-181.373, 24.286, 7.061, 14.998
-181.372, 24.050, 7.081, 15.031
-181.383, 23.813, 7.098, 15.064
-181.386, 23.576, 7.124, 15.097
-181.380, 23.338, 7.149, 15.130
-181.382, 23.099, 7.173, 15.163
-181.379, 22.859, 7.198, 15.196
-181.379, 22.619, 7.227, 15.229
-181.374, 22.377, 7.254, 15.262
-181.377, 22.135, 7.278, 15.295
-181.388, 21.891, 7.304, 15.328
-181.391, 21.647, 7.328, 15.361
-181.385, 21.402, 7.356, 15.394
-181.375, 21.156, 7.384, 15.427
-181.375, 20.910, 7.406, 15.460
-181.370, 20.662, 7.430, 15.493
-181.370, 20.414, 7.457, 15.526
-181.376, 20.164, 7.483, 15.559
-181.373, 19.915, 7.504, 15.592
-181.377, 19.664, 7.526, 15.625
-181.377, 19.412, 7.553, 15.658
-181.370, 19.160, 7.579, 15.691
-181.373, 18.907, 7.600, 15.724
-181.383, 18.653, 7.623, 15.757
-181.386, 18.398, 7.648, 15.790
-181.381, 18.143, 7.674, 15.823
-181.371, 17.886, 7.700, 15.856
-181.370, 17.629, 7.721, 15.889
-181.375, 17.371, 7.750, 15.922
-181.372, 17.112, 7.775, 15.955
-181.362, 16.852, 7.801, 15.988
-181.362, 16.591, 7.823, 16.021
-181.367, 16.330, 7.853, 16.054
-181.375, 16.067, 7.882, 16.087
-181.374, 15.804, 7.904, 16.120
-181.363, 15.540, 7.929, 16.153
-181.360, 15.275, 7.956, 16.186
-181.365, 15.009, 7.984, 16.219
-181.375, 14.742, 8.012, 16.252
-181.375, 14.475, 8.034, 16.285
-181.369, 14.206, 8.065, 16.318
-181.359, 13.936, 8.095, 16.351
-181.359, 13.666, 8.119, 16.384
-181.364, 13.395, 8.150, 16.417
-181.360, 13.122, 8.178, 16.450
-181.365, 12.849, 8.204, 16.483
-181.361, 12.575, 8.229, 16.516
-181.362, 12.300, 8.258, 16.549
-181.357, 12.024, 8.286, 16.582
-181.360, 11.747, 8.311, 16.615
-181.356, 11.469, 8.337, 16.648
-181.356, 11.191, 8.366, 16.681
-181.363, 10.911, 8.395, 16.714
-181.360, 10.631, 8.420, 16.747
-181.354, 10.349, 8.453, 16.780
-181.356, 10.067, 8.482, 16.813
-181.364, 9.783, 8.511, 16.846
-181.363, 9.499, 8.535, 16.879
-181.356, 9.214, 8.567, 16.912
-181.347, 8.927, 8.598, 16.945
-181.347, 8.640, 8.622, 16.978
-181.351, 8.352, 8.655, 17.011
-181.357, 8.062, 8.686, 17.044
-181.355, 7.772, 8.711, 17.077
-181.345, 7.481, 8.738, 17.110
-181.342, 7.189, 8.767, 17.143
-181.346, 6.896, 8.796, 17.176
-181.357, 6.602, 8.825, 17.209
-181.359, 6.307, 8.855, 17.242
-181.355, 6.012, 8.885, 17.275
-181.345, 5.715, 8.915, 17.308
-181.345, 5.417, 8.940, 17.341
-181.350, 5.118, 8.973, 17.374
-181.346, 4.818, 9.001, 17.407
-181.336, 4.517, 9.031, 17.440
-181.333, 4.216, 9.062, 17.473
-181.336, 3.913, 9.093, 17.506
-181.346, 3.609, 9.124, 17.539
-181.346, 3.304, 9.150, 17.572
-181.339, 2.998, 9.184, 17.605
-181.341, 2.691, 9.213, 17.638
-181.336, 2.383, 9.242, 17.671
-181.336, 2.075, 9.275, 17.704
-181.342, 1.765, 9.308, 17.737
-181.339, 1.454, 9.336, 17.770
-181.333, 1.141, 9.372, 17.803
-181.334, 0.828, 9.404, 17.836
-181.328, 0.514, 9.434, 17.869
-181.327, 0.199, 9.468, 17.902
-181.331, -0.118, 9.502, 17.935
-181.328, -0.435, 9.531, 17.968
-181.327, -0.754, 9.566, 18.001
-181.332, -1.074, 9.600, 18.034
-181.329, -1.394, 9.629, 18.067
-181.333, -1.716, 9.658, 18.100
-181.331, -2.039, 9.691, 18.133
-181.323, -2.363, 9.723, 18.166
-181.324, -2.687, 9.751, 18.199
-181.329, -3.013, 9.787, 18.232
-181.326, -3.340, 9.818, 18.265
-181.316, -3.668, 9.850, 18.298
-181.313, -3.997, 9.882, 18.331
-181.317, -4.328, 9.916, 18.364
-181.327, -4.659, 9.949, 18.397
-181.330, -4.992, 9.983, 18.430
-181.324, -5.325, 10.016, 18.463
-181.313, -5.660, 10.050, 18.496
-181.309, -5.996, 10.084, 18.529
-181.313, -6.333, 10.119, 18.562
-181.308, -6.671, 10.150, 18.595
-181.307, -7.010, 10.186, 18.628
-181.313, -7.351, 10.222, 18.661
-181.310, -7.692, 10.253, 18.694
-181.303, -8.035, 10.291, 18.727
-181.303, -8.379, 10.325, 18.760
-181.311, -8.724, 10.359, 18.793
-181.312, -9.070, 10.394, 18.826
-181.306, -9.417, 10.429, 18.859
-181.294, -9.766, 10.464, 18.892
-181.290, -10.115, 10.499, 18.925
-181.293, -10.466, 10.534, 18.958
-181.302, -10.818, 10.568, 18.991
-181.304, -11.172, 10.603, 19.024
-181.298, -11.526, 10.638, 19.057
-181.301, -11.881, 10.670, 19.090
-181.298, -12.238, 10.707, 19.123
-181.289, -12.596, 10.743, 19.156
-181.286, -12.955, 10.781, 19.189
-181.288, -13.315, 10.818, 19.222
-181.297, -13.677, 10.856, 19.255
-181.299, -14.039, 10.893, 19.288
-181.293, -14.403, 10.929, 19.321
-181.283, -14.769, 10.966, 19.354
-181.279, -15.135, 11.003, 19.387
-181.282, -15.503, 11.039, 19.420
-181.277, -15.872, 11.073, 19.453
-181.276, -16.242, 11.110, 19.486
-181.282, -16.613, 11.148, 19.519
-181.283, -16.985, 11.186, 19.552
-181.278, -17.359, 11.224, 19.585
-181.267, -17.734, 11.262, 19.618
-181.263, -18.111, 11.300, 19.651
-181.265, -18.488, 11.337, 19.684
-181.274, -18.867, 11.375, 19.717
-181.275, -19.247, 11.412, 19.750
-181.269, -19.629, 11.449, 19.783
-181.262, -20.011, 11.491, 19.816
-181.261, -20.395, 11.529, 19.849
-181.267, -20.781, 11.567, 19.882
-181.267, -21.167, 11.606, 19.915
-181.261, -21.555, 11.645, 19.948
-181.263, -21.944, 11.681, 19.981
-181.260, -22.334, 11.720, 20.014
-181.252, -22.726, 11.760, 20.047
-181.248, -23.119, 11.801, 20.080
-181.250, -23.513, 11.841, 20.113
-181.259, -23.909, 11.881, 20.146
-181.260, -24.306, 11.921, 20.179
-181.254, -24.705, 11.961, 20.212
-181.247, -25.104, 12.005, 20.245
-181.237, -25.506, 12.048, 20.278
-181.235, -25.908, 12.085, 20.311
-181.238, -26.312, 12.128, 20.344
-181.245, -26.717, 12.169, 20.377
-181.247, -27.124, 12.211, 20.410
-181.242, -27.532, 12.252, 20.443
-181.232, -27.942, 12.292, 20.476
-181.227, -28.352, 12.332, 20.509
-181.230, -28.764, 12.373, 20.542
-181.235, -29.178, 12.417, 20.575
-181.233, -29.593, 12.457, 20.608
-181.223, -30.009, 12.496, 20.641
-181.220, -30.427, 12.537, 20.674
-181.224, -30.846, 12.578, 20.707
-181.223, -31.266, 12.621, 20.740
-181.216, -31.688, 12.663, 20.773
-181.213, -32.111, 12.707, 20.806
-181.215, -32.536, 12.750, 20.839
-181.211, -32.962, 12.790, 20.872
-181.210, -33.389, 12.834, 20.905
-181.215, -33.818, 12.877, 20.938
-181.215, -34.248, 12.921, 20.971
-181.209, -34.680, 12.965, 21.004
-181.197, -35.113, 13.008, 21.037
-181.192, -35.548, 13.051, 21.070
-181.195, -35.984, 13.094, 21.103
-181.200, -36.422, 13.141, 21.136
-181.197, -36.861, 13.184, 21.169
-181.188, -37.301, 13.227, 21.202
-181.184, -37.743, 13.272, 21.235
-181.187, -38.187, 13.316, 21.268
-181.193, -38.632, 13.364, 21.301
-181.191, -39.079, 13.408, 21.334
-181.182, -39.527, 13.452, 21.367
-181.178, -39.976, 13.497, 21.400
-181.182, -40.427, 13.542, 21.433
-181.181, -40.880, 13.589, 21.466
-181.174, -41.334, 13.635, 21.499
-181.170, -41.790, 13.683, 21.532
-181.172, -42.247, 13.730, 21.565
-181.168, -42.706, 13.774, 21.598
-181.159, -43.166, 13.823, 21.631
-181.157, -43.628, 13.867, 21.664
-181.159, -44.092, 13.916, 21.697
-181.165, -44.557, 13.964, 21.730
-181.162, -45.023, 14.006, 21.763
-181.155, -45.491, 14.054, 21.796
-181.154, -45.961, 14.098, 21.829
-181.151, -46.432, 14.146, 21.862
-181.142, -46.905, 14.193, 21.895
-181.137, -47.379, 14.241, 21.928
-181.138, -47.855, 14.288, 21.961
-181.141, -48.332, 14.339, 21.994
-181.138, -48.812, 14.386, 22.027
-181.129, -49.292, 14.433, 22.060
-181.125, -49.775, 14.481, 22.093
-181.127, -50.258, 14.528, 22.126
-181.132, -50.744, 14.579, 22.159
-181.129, -51.231, 14.626, 22.192
-181.124, -51.720, 14.677, 22.225
-181.114, -52.211, 14.727, 22.258
-181.109, -52.703, 14.777, 22.291
-181.109, -53.197, 14.827, 22.324
-181.114, -53.692, 14.875, 22.357
-181.114, -54.189, 14.924, 22.390
-181.107, -54.688, 14.972, 22.423
-181.097, -55.188, 15.024, 22.456
-181.095, -55.690, 15.072, 22.489
-181.096, -56.194, 15.124, 22.522
-181.101, -56.699, 15.175, 22.555
-181.101, -57.207, 15.226, 22.588
-181.096, -57.715, 15.276, 22.621
-181.088, -58.226, 15.330, 22.654
-181.077, -58.738, 15.382, 22.687
-181.070, -59.252, 15.434, 22.720
-181.070, -59.768, 15.485, 22.753
-181.071, -60.286, 15.539, 22.786
-181.075, -60.805, 15.592, 22.819
-181.075, -61.326, 15.644, 22.852
-181.070, -61.849, 15.696, 22.885
-181.060, -62.373, 15.746, 22.918
-181.054, -62.899, 15.797, 22.951
-181.056, -63.427, 15.847, 22.984
-181.061, -63.957, 15.901, 23.017
-181.058, -64.488, 15.950, 23.050
